,Unnamed: 0,MOF,Kh CH4/ Kh CO2,Kh CH4/Kh H2O,Kh CH4/Kh N2,Kh CH4/Kh N2O,Kh CH4/Kh O2,Kh CO2/Kh H2O,Kh CO2/Kh N2,Kh CO2/Kh N2O,Kh CO2/Kh O2,Kh H2O/Kh N2,Kh H2O/Kh N2O,Kh H2O/Kh O2,Kh N2/Kh N2O,Kh N2/Kh O2,Kh N2O/Kh O2,Kh CO2/Kh CH4,Kh H2O/Kh CH4,Kh H2O/Kh CO2,Kh N2/Kh CH4,Kh N2/Kh CO2,Kh N2/Kh H2O,Kh N2O/Kh CH4,Kh N2O/Kh CO2,Kh N2O/Kh H2O,Kh N2O/Kh N2,Kh O2/Kh CH4,Kh O2/Kh CO2,Kh O2/Kh H2O,Kh O2/Kh N2,Kh O2/Kh N2O,LCD,PLD,SA,VF,VF Error,AV
1120,1181,DAFJOM_clean,0.13285933,0.548179872,4.203612479,0.148071028,1.137777778,4.126017131,31.63957307,1.114494765,8.563777778,7.668308703,0.270113945,2.075555556,0.035224709,0.270666667,7.684,7.526757813,1.82421875,0.237890625,6.753515625,0.87890625,0.242364481,0.031605989,0.897267561,0.116770896,0.130406852,3.702141328,0.481798715,28.38916256,3.694581281,0.130140552,7.09668,6.48549,1250.34,0.574431,0.001335,0.147891
1121,1182,DAFSEL_clean,0.000126988,0.001393419,0.151007752,0.000685915,0.017838828,10.97281831,1189.147287,5.401408451,140.4761905,108.372093,0.492253521,12.8021978,0.004542254,0.118131868,26.00732601,7874.743326,717.6591376,6.622176591,1457.905544,56.05749487,0.091134289,0.000840939,0.185136897,0.007118644,0.009227468,2.031473534,0.078111588,220.1550388,8.465116279,0.038450704,7.45968,5.41366,4919.21,0.953832,0.001102,0.419163
1122,1183,DAFSOV_clean,0.001098345,0.012234043,0.572139303,0.005897436,0.088461538,11.13861702,520.9104478,5.369384615,80.54076923,46.76616915,0.482051282,7.230769231,0.010307692,0.154615385,15.0,910.4608696,81.73913043,1.747826087,169.5652174,11.30434783,0.089777752,0.001919716,0.186241082,0.012416072,0.021382979,2.074468085,0.138297872,97.01492537,6.467661692,0.066666667,5.93389,5.13786,1366.84,0.764468,0.001425,0.118845
1123,1184,DAFYAN_clean,0.189948454,0.000182701,2.432343234,0.165246637,0.987935657,0.000961846,12.80528053,0.869955157,5.201072386,13313.23432,904.4641256,5407.386059,0.06793722,0.40616622,5.978552279,5.26458616,5473.419267,0.411126187,6.05156038,1.012211669,1039.667526,0.078092784,1.149484536,0.192268041,7.51e-05,0.001105627,0.000184932,14.71947195,2.462046205,0.167264574,5.69204,4.57463,1793.78,0.628131,0.000676,0.12675
1124,1185,DAFYER_clean,0.095264296,0.157087692,5.677506775,0.104560223,1.071611253,1.64896712,59.59742547,1.097580392,11.24882353,36.14227642,0.665616905,6.82173913,0.018416574,0.188746803,10.2487468,10.49711217,6.365871122,0.176133652,9.563866348,0.933174224,0.60644023,0.016779248,0.911094994,0.088898185,0.027668429,1.502365688,0.146590185,54.29891599,5.298102981,0.097572905,5.44132,4.56825,1785.45,0.618299,0.001272,0.123182
1125,1186,DAFYOB_clean,0.137191651,1.93e-05,2.386138614,0.131934307,0.991769547,0.000140746,17.39273927,0.961678832,7.229080933,123575.2475,6832.718978,51362.55144,0.055291971,0.41563786,7.517146776,7.289073306,51788.79668,0.419087137,7.579529737,1.008298755,7104.990512,0.057495256,1.039848197,0.138330171,8.09e-06,0.000146355,1.95e-05,18.08580858,2.405940594,0.133029197,18.30047,4.50008,3209.85,0.823012,0.001325,0.580114
1126,1188,DAGDUL_clean,0.002660589,4.52e-08,2.639285714,0.007769567,0.648245614,1.7e-05,991.9928571,2.920242612,243.6473684,58430357.14,172008.1123,14351315.79,0.002943814,0.245614035,83.43394737,375.8565629,22138700.95,0.378890392,128.7073072,1.542625169,58901.99382,0.001008072,0.342437302,0.004104292,1.71e-08,5.81e-06,6.97e-08,339.6953571,4.071428571,0.011985529,8.51309,5.3048,4978.26,0.941811,0.000926,0.602832
1127,1189,DAGJED_clean,0.015231504,1.35e-05,2.64379085,0.032235442,0.715929204,0.000884718,173.5738562,2.11636636,47.00318584,196191.1765,2392.136783,53127.87611,0.012192887,0.27079646,22.20938053,65.65339926,74208.28183,0.378244747,31.02175525,1.396786156,1130.303726,0.005761236,0.472507983,0.021275154,5.1e-06,0.000418036,1.88e-05,82.01503268,3.692810458,0.045026019,8.23055,4.00763,3000.8,0.712906,0.000782,0.272378
1128,1191,DAHNUW_clean,3.11e-06,2.27e-16,0.50617284,2.33e-06,0.710982659,7.28e-11,162645.679,0.749243608,228456.0694,2234570000000000.0,10293760806.0,3138730000000000.0,4.61e-06,1.404624277,304915.6069,321324.3902,4414630000000000.0,1.975609756,428865.0407,1.406504065,13738870376.0,6.15e-06,1.334679388,4.38e-06,4.48e-16,9.71e-11,3.19e-16,217079.8354,0.711934156,3.28e-06,9.52504,4.72038,1664.17,0.736188,0.000831,0.222797
1129,1192,DAHPAE_clean,0.019900498,0.147058824,0.481927711,0.00441989,0.392156863,7.389705882,24.21686747,0.222099448,19.70588235,3.277108434,0.030055249,2.666666667,0.009171271,0.81372549,88.7254902,50.25,6.8,2.075,226.25,2.55,0.135323383,0.041293532,4.502487562,0.050746269,0.305147059,33.27205882,0.375,109.0361446,1.228915663,0.011270718,5.22355,3.40082,1286.4,0.619521,0.001116,0.0568933
1130,1193,DAJHOM_manual,0.051303456,1.701923077,5.042735043,0.076275021,0.634408602,33.17365385,98.29230769,1.486742367,12.36580645,2.962962963,0.044816961,0.372759857,0.015125725,0.125806452,8.317383513,19.49186441,0.587570621,0.198305085,13.11045198,1.576271186,0.030144403,0.010173736,0.672611491,0.080868159,0.3375,22.31298077,2.682692308,66.11253561,7.948717949,0.120230118,11.02009,9.16908,1508.3,0.700335,0.000971,0.247467
1131,1194,DAJHUS_clean,0.084691358,0.863979849,4.698630137,0.24676259,0.710144928,10.20151134,55.47945205,2.913669065,8.385093168,5.438356164,0.285611511,0.82194617,0.052517986,0.151138716,2.877846791,11.80758017,1.157434402,0.212827988,4.052478134,1.408163265,0.098024691,0.018024691,0.343209877,0.119259259,0.183879093,3.501259446,1.216624685,19.04109589,6.616438356,0.347482014,5.59049,4.15781,2184.45,0.713954,0.000871,0.14585
1132,1195,DAKVIW_clean,0.089076808,0.000490812,4.076086957,0.092785036,0.909090909,0.005509986,45.75923913,1.041629553,10.20569697,8304.782609,189.043943,1852.218182,0.022763262,0.223030303,9.797818182,11.22626667,2037.44,0.245333333,10.7776,1.1,181.4886516,0.02185351,0.960034205,0.097984489,0.000120413,0.005289775,0.000539893,43.93043478,4.483695652,0.102063539,13.09537,5.58136,1979.29,0.764224,0.001224,0.345849
1133,1196,DAKVOC_clean,0.110634991,0.076155521,4.38034188,0.114888418,0.949074074,0.68834932,39.59273504,1.038445588,8.578425926,57.51837607,1.508602621,12.46231481,0.026228185,0.216666667,8.260833333,9.038731707,13.13102439,0.228292683,8.704097561,1.053658537,1.452750764,0.025257159,0.962977754,0.116571503,0.017385748,0.662865082,0.080241915,38.12692308,4.615384615,0.121053163,28.01343,12.17996,5432.94,0.994892,0.000549,3.06239
1134,1197,DAKVUI_clean,0.131297032,0.69550173,4.486607143,0.135393652,0.934883721,5.29716263,34.17142857,1.031201164,7.120372093,6.450892857,0.194670475,1.344186047,0.030177292,0.208372093,6.904930233,7.616318408,1.437810945,0.222885572,7.385870647,1.069651741,0.188780309,0.029264214,0.969742893,0.140442099,0.155017301,5.136885813,0.743944637,33.1375,4.799107143,0.144824056,5.815,4.76876,4260.36,0.917947,0.000957,0.397719
1135,1198,DALSAN_clean,0.014939024,0.002425743,0.160130719,0.004851485,0.159609121,0.162376238,10.71895425,0.324752475,10.68403909,66.0130719,2.0,65.7980456,0.03029703,0.996742671,32.8990228,66.93877551,412.244898,6.244897959,206.122449,6.265306122,6.158536585,0.093292683,3.079268293,0.093597561,0.015148515,0.5,0.01519802,33.00653595,1.003267974,0.03039604,4.67101,3.44264,4204.44,0.824293,0.000561,0.224814
1136,1199,DALSER_clean,0.047708333,0.17480916,0.481092437,0.016594203,0.31284153,3.664122137,10.08403361,0.347826087,6.557377049,2.75210084,0.094927536,1.789617486,0.034492754,0.650273224,18.85245902,20.96069869,5.720524017,2.07860262,60.26200873,3.19650655,0.272916667,0.099166667,2.875,0.1525,0.363358779,10.53435115,0.558778626,28.99159664,1.537815126,0.053043478,5.49146,4.83933,4322.78,0.876843,0.001092,0.363271
1137,1200,DALSUH_clean,1.93e-05,1.1400000000000001e-21,2.868852459,1.67e-05,0.990566038,5.89e-17,148804.0984,0.864351986,51379.5283,2.53e+21,1.47e+16,8.73e+20,5.81e-06,0.345283019,59442.83019,51868.85714,8.81e+20,0.348571429,60008.95238,1.00952381,1.7e+16,6.72e-06,1.156936082,1.95e-05,3.96e-22,6.81e-17,1.1500000000000002e-21,172156.8306,2.896174863,1.68e-05,,,,,,
1138,1201,DALVAQ_clean,0.001193264,5.58e-08,1.766004415,0.009397613,0.577617329,4.67e-05,1479.977925,7.87555211,484.0649819,31664459.16,168499.2012,10356678.7,0.005321398,0.327075812,61.46425993,838.0375,17930000.0,0.56625,106.41,1.73125,21395.22396,0.000675686,0.126975225,0.002065838,3.16e-08,5.93e-06,9.66e-08,187.9205298,3.057395143,0.016269618,8.38862,6.77493,1825.47,0.566081,0.000367,0.237879
1139,1203,DAMDUT_clean,0.168328446,1.166666667,2.746411483,0.166860465,0.713930348,6.930894309,16.31578947,0.99127907,4.241293532,2.354066986,0.143023256,0.611940299,0.060755814,0.259950249,4.278606965,5.940766551,0.857142857,0.364111498,5.993031359,1.400696864,0.144281525,0.061290323,1.008797654,0.235777126,0.424796748,6.991869919,1.634146341,16.45933014,3.846889952,0.23372093,6.47725,4.49016,1985.25,0.636607,0.001522,0.139377
1140,1204,DAMYOI_clean,0.006306674,3.54e-11,3.139841689,0.007276285,0.991666667,5.62e-09,497.8601583,1.153743618,157.2408333,88635620053.0,205404628.7,27994083333.0,0.002317405,0.315833333,136.2875,158.5621849,28229327731.0,0.318487395,137.4327731,1.008403361,178033165.7,0.002008596,0.866743689,0.006359671,1.13e-11,4.87e-09,3.57e-11,431.5171504,3.166226913,0.00733743,4.83098,3.31633,2496.35,0.632383,0.00094,0.115387
1141,1205,DAMYUO_clean,0.138221154,2.13e-06,3.362573099,0.12568306,1.0,1.54e-05,24.32748538,0.909289617,7.234782609,1575736.842,58896.39344,468610.4348,0.037377049,0.297391304,7.956521739,7.234782609,468610.4348,0.297391304,7.956521739,1.0,64771.875,0.041105769,1.099759615,0.138221154,6.35e-07,1.7e-05,2.13e-06,26.75438596,3.362573099,0.12568306,4.82643,3.30602,2518.61,0.626672,0.000754,0.115192
1142,1206,DAMZEZ_clean,0.135449735,0.120359574,6.066350711,0.30548926,1.242718447,0.888592169,44.78672986,2.255369928,9.174757282,50.40189573,2.538138425,10.32504854,0.050357995,0.204854369,4.067961165,7.3828125,8.3084375,0.16484375,3.2734375,0.8046875,1.125375661,0.022328042,0.443386243,0.108994709,0.019840524,0.393989544,0.096851845,19.85781991,4.881516588,0.245823389,6.25146,5.06086,1892.89,0.547803,0.001225,0.171136
1143,1207,DANFUW_clean,0.155625657,4.99e-07,6.192468619,0.136700349,0.845714286,3.2e-06,39.79079498,0.878392108,5.434285714,12415271.97,274070.3453,1695571.429,0.022075259,0.136571429,6.186628571,6.425675676,2004898.649,0.161486486,7.31527027,1.182432432,312013.6698,0.025131441,1.138443743,0.184016824,8.05e-08,3.65e-06,5.9e-07,45.29958159,7.322175732,0.161638926,5.59653,4.5385,1970.98,0.559586,0.000462,0.16954
1144,1208,DANROC_clean,0.073064474,0.000583148,4.572649573,0.068866534,1.260306243,0.007981274,62.58376068,0.942544715,17.24923439,7841.324786,118.0945209,2161.213192,0.015060532,0.275618375,18.30070671,13.68654206,1714.831776,0.218691589,14.52084112,0.793457944,125.2932822,0.015978586,1.060957623,0.057973588,0.000127529,0.008467793,0.000462703,66.39871795,3.628205128,0.054642699,12.77883,12.02741,1194.1,0.726694,0.001223,0.184129
1145,1209,DANVAQ_clean,0.000135238,1.73e-14,3.04,0.000273866,0.844444444,1.28e-10,22478.93333,2.025070749,6244.148148,176000000000000.0,15855398763.0,48888900000000.0,9.01e-05,0.277777778,3083.422222,7394.385965,57894700000000.0,0.328947368,3651.421053,1.184210526,7829553004.0,4.45e-05,0.493809908,0.00016015,5.68e-15,6.31e-11,2.05e-14,11100.32,3.6,0.000324315,12.86501,12.02225,1173.75,0.724564,0.001105,0.183753
1146,1210,DANVEU_clean,0.00014735,1.79e-15,2.533512064,0.0001611,0.866972477,1.21e-11,17193.86059,1.09331699,5883.770642,1418230000000000.0,90181932246.0,485321000000000.0,6.36e-05,0.342201835,5381.577982,6786.571429,559788000000000.0,0.394708995,6207.322751,1.153439153,82484707585.0,5.82e-05,0.914647818,0.000169959,7.05e-16,1.11e-11,2.06e-15,15726.32708,2.922252011,0.000185819,12.81562,12.03113,1158.49,0.718446,0.000835,0.179919
1147,1211,DANZAV_charged,0.037672534,0.005426493,2.601092896,0.069085631,0.910133843,0.14404374,69.04480874,1.833846154,24.15908222,479.3322404,12.73117562,167.7204589,0.026560232,0.349904398,13.17399618,26.54453782,184.2810924,0.384453782,14.47478992,1.098739496,6.942335697,0.014483348,0.545302013,0.041392301,0.002086236,0.078547342,0.005962302,37.65027322,2.857923497,0.075907112,12.87614,12.03249,1157.27,0.720491,0.000842,0.180869
1148,1212,DANZEZ_charged,0.102286902,0.008256793,2.928571429,0.181549815,0.884892086,0.080721899,28.63095238,1.774907749,8.651079137,354.6863095,21.98793358,107.1714029,0.06199262,0.302158273,4.874100719,9.776422764,121.1123984,0.341463415,5.508130081,1.130081301,12.38821206,0.034927235,0.563409563,0.115592516,0.002819393,0.04547949,0.009330847,16.13095238,3.30952381,0.205166052,11.49174,10.88335,1474.52,0.759481,0.000951,0.316954
1149,1213,DANZID_charged,0.116014898,0.029637453,2.844748858,0.233333333,0.993620415,0.255462473,24.52054795,2.011235955,8.564593301,95.98493151,7.872921348,33.52583732,0.082022472,0.349282297,4.258373206,8.619582665,33.74109149,0.35152488,4.285714286,1.006420546,3.914469274,0.040782123,0.497206704,0.116759777,0.010418302,0.127017654,0.029827741,12.19178082,2.863013699,0.234831461,6.50652,4.77619,1974.38,0.685846,0.001513,0.175401
1150,1214,DAPBED_clean,0.215846995,0.035809719,4.125326371,0.197994987,0.9875,0.165903255,19.11227154,0.917293233,4.575,115.2013055,5.529085213,27.5763125,0.047994987,0.239375,4.9875,4.632911392,27.92537975,0.242405063,5.050632911,1.012658228,6.02760929,0.052322404,1.090163934,0.218579235,0.008680457,0.180861745,0.036263007,20.83550914,4.177545692,0.200501253,7.16308,4.76212,2280.24,0.766485,0.000696,0.204287
1151,1215,DAPBIH_neutral,0.382566586,2.225352113,5.096774194,0.363218391,1.006369427,5.816901408,13.32258065,0.949425287,2.630573248,2.290322581,0.163218391,0.452229299,0.071264368,0.197452229,2.770700637,2.613924051,0.449367089,0.196202532,2.753164557,0.993670886,0.171912833,0.075060533,1.053268765,0.380145278,0.436619718,6.126760563,2.211267606,14.03225806,5.064516129,0.36091954,5.62994,3.54616,2137.71,0.760508,0.001284,0.128679
1152,1216,DAPHOU_clean,0.222025316,0.017499366,2.732087227,0.207328605,1.002285714,0.078816987,12.30529595,0.933806147,4.514285714,156.1249221,11.84777778,57.27554286,0.075886525,0.366857143,4.834285714,4.503990878,57.14492588,0.366020525,4.823261117,0.997719498,12.68762025,0.081265823,1.070886076,0.221518987,0.006405127,0.084404014,0.017459459,13.17757009,2.725856698,0.206855792,4.90588,2.58508,586.492,0.652833,0.001465,0.0306292
1153,1217,DAPVUM_clean,0.397058824,6.198979592,8.237288136,0.410472973,1.365168539,15.6122449,20.74576271,1.033783784,3.438202247,1.328813559,0.066216216,0.220224719,0.049831081,0.165730337,3.325842697,2.518518519,0.161316872,0.121399177,2.436213992,0.732510288,0.064052288,0.048202614,0.967320261,0.290849673,0.75255102,15.10204082,4.540816327,20.06779661,6.033898305,0.300675676,5.39541,4.09689,1573.72,0.646391,0.00145,0.102337
1154,1218,DAPWAT_clean,0.381551363,4.892473118,7.027027027,0.39055794,1.368421053,12.82258065,18.41698842,1.02360515,3.586466165,1.436293436,0.079828326,0.279699248,0.055579399,0.194736842,3.503759398,2.620879121,0.204395604,0.142307692,2.56043956,0.730769231,0.077987421,0.054297694,0.976939203,0.278825996,0.696236559,12.52688172,3.575268817,17.99227799,5.135135135,0.285407725,4.56916,3.40748,3130.3,0.790911,0.001239,0.151575
1155,1219,DAPXEZ_clean,0.003283543,0.001509051,6.172106825,0.005037588,0.885106383,0.459579933,1879.709199,1.53419263,269.5582979,4090.059347,3.338249826,586.5319149,0.000816186,0.143404255,175.7004255,304.5490385,662.6682692,0.162019231,198.5076923,1.129807692,2.175900054,0.000531997,0.651808633,0.003709773,0.000244495,0.299558167,0.001704937,1225.210682,6.973293769,0.005691506,3.56239,3.14648,670.456,0.230665,0.000436,0.0159602
1156,1220,DAPXID_ion_b,0.000133751,4.24e-17,1.638888889,6.46e-05,0.930599369,3.17e-13,12253.27778,0.483281403,6957.697161,3.87e+16,1525050000000.0,2.2e+16,3.94e-05,0.567823344,14396.78233,7476.576271,2.36e+16,0.610169492,15470.44068,1.074576271,3155620000000.0,8.16e-05,2.069187836,0.000143726,2.59e-17,6.56e-13,4.55e-17,25354.33333,1.761111111,6.95e-05,3.73047,3.14077,900.36,0.343149,0.001364,0.0250451
1157,1221,DAPYAW_clean,0.066569198,4.92e-07,3.728222997,0.065162449,0.972727273,7.4e-06,56.00522648,0.978867879,14.61227273,7570731.707,132322.4019,1975272.727,0.017478152,0.260909091,14.92772727,15.02196262,2030654.206,0.268224299,15.34626168,1.028037383,135179.0214,0.017855476,1.021588329,0.068435624,1.32e-07,7.56e-06,5.06e-07,57.21428571,3.832752613,0.066989434,3.95948,2.85981,197.969,0.140977,0.000729,0.00535865
1158,1222,DARBUU_clean,0.21038961,0.121121495,1.805013928,0.262348178,0.754365541,0.575700935,8.579387187,1.246963563,3.58556461,14.90250696,2.165991903,6.228172293,0.14534413,0.417927823,2.875436554,4.75308642,8.25617284,0.554012346,3.811728395,1.325617284,1.737012987,0.116558442,0.801948052,0.278896104,0.067102804,0.461682243,0.160560748,6.880222841,2.39275766,0.347773279,4.52428,2.63151,914.921,0.393693,0.001506,0.0301437
1159,1223,DARJOX_clean,0.00843106,0.078280528,0.051791263,2.89e-06,0.463073852,9.284779161,6.142912633,0.000342402,54.9247505,0.661611065,3.69e-05,5.915568862,5.57e-05,8.941157685,160410.1796,118.6090517,12.77456897,19.30827586,346403.0172,2.159482759,0.107703154,0.162789227,2920.54453,0.018206728,1.511462024,27116.61099,0.16904545,17940.64989,0.11184234,6.23e-06,7.47672,4.58605,2768.56,0.859315,0.001584,0.219268
1160,1224,DARJUD_clean,0.002422242,0.000139736,0.049219087,1.04e-06,0.384760635,0.057688801,20.31963989,0.000429355,158.8448295,352.2284993,0.007442614,2753.47773,2.11e-05,7.817305343,369961.1241,412.8406467,7156.339492,20.31732102,961535.7968,2.599018476,17.33438689,0.049213471,2329.072499,0.006295452,0.002839066,134.3614005,0.000363177,47325.91447,0.127921318,2.7e-06,5.04944,3.83367,2101.5,0.70068,0.000989,0.10911
1161,1225,DARNOB_charged,0.020253616,8.73e-05,2.398373984,0.018078417,1.175298805,0.004312182,118.4170732,0.892601944,58.02908367,27461.05691,206.9954283,13457.01195,0.007537781,0.490039841,65.01115538,49.37389831,11449.86441,0.416949153,55.31457627,0.850847458,231.9011624,0.008444728,1.120320213,0.017232738,3.64e-05,0.004831025,7.43e-05,132.6650407,2.040650407,0.015381976,5.05464,3.82141,2094.38,0.701383,0.001365,0.10787
1162,1226,DARSEV_SL,0.098173516,0.061209529,3.59832636,0.150877193,0.881147541,0.623483107,36.65271967,1.536842105,8.975409836,58.78702929,2.464929825,14.39559426,0.041929825,0.244877049,5.840163934,10.18604651,16.33732558,0.277906977,6.627906977,1.134883721,1.603892694,0.027283105,0.650684932,0.111415525,0.017010555,0.405691063,0.069465698,23.84937238,4.083682008,0.17122807,5.25875,3.37222,2056.92,0.566643,0.0008,0.104315
1163,1227,DARVAW_clean,3.54e-05,6.53e-05,0.000647934,6.42e-06,0.034086957,1.844515825,18.30909091,0.181419451,963.2173913,9.926231405,0.098356137,522.206087,0.009908709,52.60869565,5309.33913,28257.65306,15319.82143,1543.367347,155758.6735,29.33673469,0.542147693,0.054617676,5.51208811,0.001038187,0.100743168,10.16713375,0.001914953,100.9213223,0.019008264,0.000188347,5.96972,3.38004,1055.68,0.486991,0.000728,0.0548511
1164,1228,DATHAJ_clean,2.22e-07,9.68e-17,1.8,7.5e-07,1.043478261,4.37e-10,8123900.0,3.385430883,4709507.246,1.86e+16,7751081922.0,1.08e+16,4.17e-07,0.579710145,1391110.145,4513277.778,1.03e+16,0.555555556,1333147.222,0.958333333,2289540738.0,1.23e-07,0.295383375,2.12e-07,5.38e-17,1.29e-10,9.27e-17,2399665.0,1.725,7.19e-07,5.93116,3.4012,1059.75,0.486773,0.000666,0.0559342
1165,1229,DAWBIO_clean,0.00993463,4.5e-05,2.079002079,0.174216028,0.699300699,0.004524931,209.2681913,17.53623693,70.39020979,46247.81705,3875.470383,15556.08392,0.083797909,0.336363636,4.013986014,100.658,22245.2,0.481,5.74,1.43,220.9978343,0.004778557,0.057024777,0.014206521,2.16e-05,0.000258033,6.43e-05,11.93347193,2.972972973,0.24912892,6.29922,3.2036,543.37,0.386243,0.001016,0.0353191
1166,1230,DAWBOU_clean,0.010101406,0.000308559,2.047713718,0.169686985,0.710344828,0.030546119,202.7157058,16.79835255,70.32137931,6636.38171,549.9341021,2302.137931,0.082866557,0.346896552,4.186206897,98.9961165,3240.873786,0.488349515,5.893203883,1.40776699,32.73738305,0.004933017,0.059529647,0.014220426,0.000150685,0.0018184,0.000434379,12.06759443,2.882703777,0.238879736,5.77537,4.11633,3891.05,0.882876,0.000523,0.320706
1167,1231,DAWBUA_clean,0.007451126,1.25e-05,1.925675676,0.108571429,0.695121951,0.001677332,258.4408784,14.57114286,93.29085366,154078.5473,8687.095238,55618.59756,0.056380952,0.36097561,6.402439024,134.2078947,80012.7193,0.519298246,9.210526316,1.438596491,596.1848925,0.003869357,0.068628797,0.010719164,6.49e-06,0.000115113,1.8e-05,17.73648649,2.77027027,0.156190476,7.28891,6.40353,2485.11,0.790196,0.001084,0.270325
