MOF, HC CH4, Error CH4, HC CO2, Error CO2, HC H2O, Error H2O, HC N2, Error N2, HC N2O, Error N2O, HC O2, Error O2
MOF,, Henry, Coefficient,, Henry, Coefficient,, Henry, Coefficient,, Henry, Coefficient,, Henry, Coefficient,, Henry, Coefficient,
YARYEV_clean, 5.71279e-07, 1.52414e-09, 1.26214e-05, 1.41429e-07, 0.000140697, 6.08521e-06, 4.03589e-07, 3.53181e-09, 6.15584e-06, 6.87763e-08, 7.86876e-07, 5.30076e-09
YARYIZ_clean, 1.41096e-06, 1.38841e-08, 1.4658e-05, 9.73983e-08, 0.000132525, 3.29764e-06, 7.09015e-07, 3.24919e-09, 2.12761e-05, 1.56795e-07, 1.56078e-06, 4.52401e-09
YARYOF_clean, 3.75295e-07, 5.00746e-09, 1.83503e-05, 6.87268e-08, 0.000102278, 2.46975e-06, 5.35544e-07, 1.70338e-08, 8.16814e-06, 1.46797e-07, 8.21902e-07, 4.11384e-09
YARYUL_clean, 1.0157e-06, 2.7398e-09, 1.01064e-05, 2.03751e-07, 0.00446158, 0.000982221, 7.6995e-07, 9.36813e-09, 8.50642e-06, 1.52262e-07, 1.07137e-06, 3.62799e-09
YARZEZ02_clean, 2.38325e-06, 3.82822e-09, 5.83898e-06, 1.81554e-08, 2.97174e-06, 3.37424e-07, 1.23001e-06, 4.92341e-09, 5.84719e-06, 4.38572e-08, 2.45891e-06, 8.92984e-09
YARZEZ03_clean, 2.75537e-06, 1.17906e-08, 8.98945e-06, 4.58545e-08, 8.2645e-06, 2.34771e-07, 1.31464e-06, 7.79305e-09, 9.14882e-06, 5.42745e-08, 2.82258e-06, 1.46721e-08
YARZEZ_clean, 1.14574e-06, 3.44966e-09, 1.32002e-05, 4.21287e-08, 7.04335e-06, 3.18647e-07, 0.0118973, 0.00129094, 0.0100356, 0.000147386, 2.97498e-06, 3.23315e-08
YASLOW_clean, 4.65561e-06, 5.44702e-08, 2.09945e-05, 1.591e-07, 6.31702e-05, 1.17183e-05, 1.75052e-06, 7.06498e-09, 2.1672e-05, 1.65737e-07, 5.45285e-06, 4.25398e-08
YASLUA_clean, 1.14771e-06, 9.22233e-09, 0.000348149, 2.50843e-05, 2.79024, 0.616391, 1.22262e-06, 5.95316e-08, 0.00430421, 0.000596623, 1.62719e-06, 1.80697e-08
YASNAJ_clean, 3.50626e-05, 5.46479e-07, 0.000432442, 7.23446e-06, 0.000212344, 3.97122e-05, 4.67178e-06, 4.4504e-08, 0.000280919, 1.98297e-06, 3.05563e-05, 1.8511e-07
YASPEP_clean, 2.77261e-08, 2.00122e-09, 0.00179545, 3.55144e-05, 1.52084, 0.532962, 1.84938e-07, 1.02384e-08, 0.000666339, 3.00612e-05, 8.83069e-07, 2.54395e-08
YATDUV_clean, 5.1314e-06, 1.5468e-08, 1.56315e-05, 1.82436e-07, 0.000324362, 0.00014628, 2.07233e-06, 9.86518e-09, 1.64344e-05, 1.56721e-07, 4.55529e-06, 1.05181e-08
YAVSOG_clean, 3.56592e-06, 2.27688e-08, 2.65748, 0.797399, 3.76962e+07, 2.24553e+07, 6.83531e-06, 7.622e-07, 2.87601, 0.412428, 4.36118e-06, 3.0954e-08
YAVTUN_clean, 3.93891e-06, 2.75704e-08, 0.0069783, 0.00301788, 99769.8, 181510, 2.02652e-06, 5.9484e-08, 0.00756971, 0.00604937, 4.15185e-06, 2.75586e-08
YAVVEZ_clean, 4.26535e-06, 3.19928e-08, 0.00371772, 0.00157811, 72510.1, 172784, 2.01557e-06, 5.47182e-08, 0.00261286, 0.00143591, 4.7118e-06, 4.19459e-08
YAVVID_clean, 1.72006e-06, 1.82316e-08, 0.0375982, 0.0139453, 2.64006e+06, 2.42227e+06, 0.000452938, 0.000114879, 5.79764, 0.823193, 3.91286e-06, 2.82668e-08
YAVVUP_clean, 1.63655e-06, 1.39094e-08, 0.057811, 0.00567395, 2.84691e+07, 1.01718e+07, 0.00140032, 0.000366301, 38.5322, 8.48309, 4.31565e-06, 9.54532e-08
YAVWAW_clean, 1.69617e-06, 9.72951e-09, 0.052595, 0.0103497, 6.73491e+07, 4.85965e+07, 0.00038083, 3.57841e-05, 6.00031, 1.66942, 3.80107e-06, 4.60882e-08
YAVWUQ_clean, 1.19089e-05, 1.86956e-07, 5.99551e-05, 5.89269e-07, 0.00020012, 3.42956e-05, 3.65444e-06, 3.31034e-08, 6.45251e-05, 3.27908e-07, 1.31938e-05, 1.79796e-07
YAVZAX_clean, 3.16549e-06, 2.43336e-08, 2.12237e-05, 6.56313e-08, 1.10867e-06, 4.72219e-09, 1.07156e-06, 7.4971e-09, 1.12866e-05, 5.32138e-08, 3.40975e-06, 8.62947e-09
YAVZUT_clean, 1.47183e-05, 5.72267e-07, 0.000309501, 5.89368e-06, 0.00177995, 0.000589861, 3.54039e-06, 8.24314e-08, 0.0003358, 1.22854e-05, 1.83829e-05, 5.22131e-07
YAWBAC_clean, 2.1481e-05, 8.82242e-07, 0.000227041, 4.30343e-06, 0.00292175, 0.00581919, 4.10907e-06, 5.56757e-08, 0.000252119, 5.36971e-06, 2.46974e-05, 9.71801e-07
YAWFEI_charged, 2.1776e-06, 3.23755e-08, 3.63776e-05, 4.13287e-07, 3.46037e-05, 1.83334e-06, 6.68679e-07, 9.35133e-09, 2.07659e-05, 1.56926e-07, 2.68883e-06, 2.8579e-08
YAWFOS_clean, 8.07142e-07, 9.12551e-09, 4.21758e-06, 1.94315e-08, 9.42478e-05, 2.40246e-06, 5.00043e-07, 1.01086e-08, 3.3964e-06, 2.37804e-08, 9.29016e-07, 5.57297e-09
YAWKOX_clean, 2.2875e-06, 2.55543e-08, 1.53525, 0.253928, 5.92111e+09, 6.80658e+09, 4.01038e-06, 2.91255e-07, 0.242973, 0.0452892, 3.8699e-06, 4.55782e-08
YAXBEF_clean, 2.49682e-07, 4.74733e-09, 0.000306951, 5.22561e-06, 0.0284296, 0.00572255, 0.000346473, 5.18651e-05, 0.451603, 0.0370699, 2.67079e-06, 5.78485e-08
YAXBOP_SL, 2.73069e-06, 2.65501e-08, 4.46573e-05, 1.15669e-07, 2.7741e-06, 2.42166e-08, 1.88483e-06, 1.25538e-08, 4.25607e-05, 1.53701e-07, 3.28569e-06, 3.27504e-08
YAYLER_clean, 6.18624e-07, 5.4223e-09, 0.0236281, 0.0045198, 10334.1, 4906.69, 6.19367e-06, 1.01151e-06, 0.262113, 0.198554, 8.46081e-07, 9.24951e-09
YAYLIV_clean, 1.77784e-07, 3.80911e-09, 6.35901, 1.94972, 3.76687e+11, 2.76788e+11, 9.40563e-07, 5.52389e-08, 0.993588, 0.484331, 4.95206e-07, 8.08787e-09
YAYPAR_charged, 1.23916e-06, 4.26222e-08, 0.00428525, 8.4519e-05, 0.00212859, 0.000353449, 1.42223e-06, 1.37132e-07, 0.0015978, 4.13922e-05, 1.11314e-05, 2.92134e-07
YAYPOF_clean, 2.79386e-06, 1.64084e-08, 0.529966, 0.308974, 8.35697e+10, 9.22616e+10, 3.22905e-06, 1.59088e-07, 0.867836, 0.306235, 2.73398e-06, 3.68992e-08
YAYRAT_clean, 1.95837e-05, 6.61088e-08, 8.74198e-05, 3.82048e-07, 3.33524e-05, 2.11903e-06, 5.57081e-06, 2.55018e-08, 9.41202e-05, 3.85015e-07, 1.55575e-05, 6.40066e-08
YAZWOM_clean, 2.56316e-06, 8.16652e-08, 2.53587e-05, 3.19361e-07, 0.309699, 0.0634875, 6.33918e-07, 9.22624e-09, 1.07419e-05, 1.59684e-07, 3.43341e-06, 3.9547e-08
YAZYEF_clean, 6.23582e-08, 3.15262e-09, 0.000688297, 0.000169191, 2.80293e+08, 2.87411e+08, 0.0144392, 0.00367535, 5.29946, 0.815446, 1.3758e-06, 1.0531e-07
YAZYIJ_clean, 4.42604e-08, 2.55731e-09, 0.000325028, 2.97499e-05, 1.01742e+08, 5.02869e+07, 0.0233352, 0.00171782, 5.67765, 0.556979, 1.42883e-06, 3.93083e-08
YAZYUU_clean, 2.06927e-05, 4.74732e-07, 0.000306539, 4.31464e-06, 3.31832e-05, 2.18674e-06, 4.1592e-06, 3.65374e-08, 0.000334675, 1.95971e-06, 3.57344e-05, 4.17864e-07
YAZZAC_clean, 1.45166e-06, 2.68803e-08, 0.0839044, 0.0185077, 1.75414e+10, 1.00752e+10, 0.00123311, 0.000286734, 281.526, 246.242, 3.73087e-06, 8.92476e-08
YAZZEG_clean, 1.32356e-06, 2.44485e-08, 0.186402, 0.0396388, 8.77884e+11, 6.62442e+11, 0.00219327, 0.000448749, 1595.5, 501.218, 3.88145e-06, 1.76645e-07
YEBKOG_clean, 1.1459e-07, 8.3951e-10, 0.00518774, 0.00107912, 2.26721e+09, 1.32875e+09, 1.98405, 0.720557, 293741, 303734, 2.37366e-06, 1.28475e-07
YEBKUM_clean, 2.33864e-07, 3.91194e-09, 1.61228e-05, 2.71528e-07, 0.000832695, 0.000100619, 1.8855e-07, 4.28636e-09, 1.56241e-05, 1.73036e-07, 8.23629e-07, 9.89421e-09
YEBLAT_clean, 8.01552e-07, 2.82412e-09, 8.88209e-06, 1.02651e-07, 7.91758e-05, 6.14796e-05, 1.87951e-05, 1.39122e-06, 0.000611743, 1.34918e-05, 1.16349e-06, 1.43023e-08
YEDKOI_clean, 2.53588e-06, 3.46795e-08, 5.50036e-05, 4.27829e-07, 6.12439e-05, 1.68135e-05, 0.00186418, 0.000712837, 1.71833, 0.257269, 6.12358e-06, 1.23736e-07
YEDKUO_clean, 4.35098e-06, 3.27193e-08, 3.18748e-05, 6.11564e-07, 0.000817272, 0.000150362, 1.17836e-05, 2.22955e-06, 0.000616601, 0.000169704, 6.3486e-06, 4.06763e-08
YEDLAV_clean, 2.73918e-06, 3.21385e-08, 0.000435763, 6.14246e-05, 0.374662, 0.419227, 1.31341, 2.20289, 3409.46, 533.178, 1.02561e-05, 5.31694e-07
YEFNEC_clean, 1.87816e-06, 7.87485e-09, 4.37608e-06, 7.16269e-09, 8.90123e-07, 3.35908e-09, 9.47604e-07, 3.19177e-09, 3.85803e-06, 6.55804e-09, 1.82664e-06, 9.21745e-09
YEFNOM_clean, 1.89457e-06, 7.98927e-09, 3.75604e-06, 8.79436e-09, 8.88727e-07, 5.0389e-09, 9.52152e-07, 4.65791e-09, 3.91752e-06, 6.73004e-09, 1.84243e-06, 9.30872e-09
YEFPEE_clean, 2.26956e-06, 1.04461e-08, 5.97205e-06, 1.27755e-08, 8.72452e-07, 1.90182e-09, 1.04041e-06, 8.60437e-09, 5.45059e-06, 5.30482e-09, 2.21159e-06, 5.53624e-09
YEGCUJ_clean, 2.19008e-05, 1.2976e-06, 0.0035207, 0.000164152, 0.0542377, 0.0365841, 3.42675e-06, 5.07633e-08, 0.00374124, 0.00011807, 1.86661e-05, 2.4192e-07
YEGDAR_clean, 3.03563e-06, 1.68799e-07, 2.16386e-05, 1.92485e-07, 2.5487e-06, 3.98106e-08, 5.13285e-07, 1.3641e-08, 4.29931e-06, 1.10638e-07, 4.38741e-06, 1.47897e-07
YEGHIC_clean, 5.7265e-07, 3.09258e-09, 0.0662378, 0.0262166, 3.01088e+12, 2.53522e+12, 1.19962e-06, 5.99697e-08, 0.0628472, 0.0209326, 9.80014e-07, 1.11783e-08
YEGKOM_clean, 4.85748e-06, 4.60351e-08, 5.79399e-05, 3.1958e-07, 8.32919e-06, 1.99367e-07, 1.84976e-06, 1.27404e-08, 2.77662e-05, 9.11555e-08, 6.84149e-06, 3.29455e-08
YEGRAD_clean_h, 9.90947e-07, 2.18783e-08, 4.67107e-06, 6.38073e-08, 4.00199e-06, 4.68259e-08, 2.91517e-07, 1.41761e-09, 3.925e-06, 1.20823e-07, 2.34657e-06, 1.95161e-08
YEGTAG_clean, 1.11917e-09, 9.1831e-11, 4.2211e-06, 1.17706e-07, 0.548098, 0.204035, 1.96852e-07, 2.8499e-08, 0.0116935, 0.00271228, 3.51861e-08, 1.48052e-09
YEGTEK_clean, 1.65056e-06, 2.69138e-08, 0.000320291, 1.5953e-05, 799.189, 1087.34, 4.12829e-06, 3.41242e-07, 0.0370853, 0.0206758, 1.89345e-06, 1.44173e-08
YEHGID_clean, 2.70929e-05, 5.60487e-07, 0.000148947, 2.61606e-06, 5.17774e-05, 3.72942e-06, 4.57562e-06, 5.58234e-08, 0.000164148, 3.0475e-06, 2.88597e-05, 1.76696e-07
YEKQOW_clean, 1.08752e-05, 7.79093e-08, 0.000201324, 3.40042e-06, 0.0012933, 0.00025144, 2.77071e-06, 2.36987e-08, 0.000230716, 3.19726e-06, 1.04295e-05, 1.12942e-07
YEKXET_clean, 1.06072e-05, 8.94304e-08, 4.9155e-05, 4.31171e-07, 0.00014377, 4.01674e-05, 3.10714e-06, 1.89415e-08, 4.88788e-05, 2.13979e-07, 9.653e-06, 5.01348e-08
YEKXOD_clean, 1.09979e-05, 8.15317e-08, 3.72971e-05, 2.54599e-07, 9.02726e-06, 1.92231e-06, 3.07958e-06, 2.50208e-08, 3.3227e-05, 1.53062e-07, 9.02451e-06, 7.42654e-08
YEKXUJ_clean, 1.05677e-05, 1.2705e-07, 3.43342e-05, 6.293e-08, 1.39466e-05, 1.53401e-06, 3.06806e-06, 1.63163e-08, 3.46577e-05, 9.98408e-08, 8.72213e-06, 5.21802e-08
YELYOE_clean, 2.13732e-05, 5.39399e-07, 0.0106537, 0.000608569, 9.01398, 5.27921, 4.44159e-06, 9.18672e-08, 0.00905649, 0.00029327, 2.34693e-05, 3.21785e-07
YEMJAC_clean, 3.81188e-06, 3.69624e-08, 0.00018909, 2.93094e-05, 3.56382, 2.86011, 1.65256e-06, 1.69747e-08, 4.6592e-05, 1.49168e-06, 4.4831e-06, 3.09248e-08
YEMLOS_clean, 4.59151e-12, 6.82453e-13, 4.58555e-07, 2.96046e-08, 0.00321363, 0.000292861, 0.000188173, 0.000398202, 0.000101402, 0.000135173, 2.73379e-08, 5.26917e-09
YEMLUY_charged, 5.28602e-06, 7.11733e-08, 2.28627e-05, 1.22465e-07, 0.000502052, 0.000482985, 8.47237e-07, 8.41991e-09, 1.2593e-05, 6.26368e-08, 3.02866e-06, 3.03284e-08
YEMMAF_clean, 4.82847e-07, 1.68918e-09, 0.000362491, 4.44642e-06, 91.5192, 84.2525, 4.34933e-07, 4.91205e-09, 2.06193e-05, 1.08651e-06, 5.8002e-07, 1.1624e-09
YENLUA_ion_b, 2.69664e-06, 2.74023e-08, 0.00616505, 0.000848078, 6.1334e+07, 1.0583e+08, 1.36796e-06, 1.32134e-08, 0.00585244, 0.00139182, 2.79434e-06, 1.33758e-08
YEPCUS_clean, 2.00402e-05, 2.75605e-07, 1.45427e-05, 1.72693e-07, 1.6804e-06, 9.71747e-09, 2.0595e-06, 4.52518e-08, 1.19237e-05, 1.16786e-07, 1.80335e-05, 9.61751e-08
YEPDAZ_clean, 1.92938e-05, 9.80252e-07, 3.01032e-06, 3.68406e-08, 2.22395e-06, 1.49894e-08, 1.65045e-06, 3.9522e-08, 1.99788e-06, 4.3272e-08, 2.09979e-05, 6.5378e-07
YEQRER_clean, 6.3773e-07, 1.85623e-09, 9.01256e-05, 4.46641e-06, 20.4723, 26.1523, 2.55769e-06, 2.26842e-07, 0.00291595, 0.000414098, 8.22622e-07, 5.34839e-09
YERJEL_clean, 9.71377e-09, 7.22405e-10, 6.53498e-06, 3.27401e-07, 0.000493529, 0.000840293, 3.61023e-08, 1.74403e-09, 3.24469e-06, 2.28457e-07, 1.12976e-06, 5.42236e-08
YEVQOG_clean, 8.62528e-06, 6.58264e-08, 2.6993e-05, 8.38906e-08, 1.50794e-06, 1.23519e-08, 1.83017e-06, 1.07116e-08, 2.91355e-05, 8.88586e-08, 6.38219e-06, 5.04635e-08
YEVQUM_manual, 8.15203e-06, 1.39568e-07, 4.59166e-05, 3.19667e-07, 2.49053e-06, 4.42792e-08, 1.78941e-06, 1.11074e-08, 5.09346e-05, 1.44972e-07, 7.67025e-06, 7.83517e-08
YEYFEP_clean, 5.13411e-06, 4.10548e-08, 0.000770468, 9.04994e-05, 34349.1, 34632.9, 2.29123e-06, 1.00072e-07, 0.0007361, 0.000214086, 5.33836e-06, 3.07767e-08
YEYLUJ_clean, 6.33576e-05, 6.76835e-07, 0.000388175, 1.69172e-06, 5.22478e-06, 6.19578e-08, 7.25535e-06, 3.15831e-08, 0.000360293, 2.71742e-06, 4.39951e-05, 5.84961e-07
YEYMEU_clean, 7.9743e-08, 4.21384e-09, 1.56015e-07, 1.47999e-08, 1.50828e-06, 5.23273e-09, 8.52842e-08, 4.60891e-09, 1.2283e-08, 7.24986e-10, 2.41144e-07, 5.01714e-09
YEYVOO_manual, 8.06417e-06, 3.63219e-08, 4.10183e-05, 3.52373e-07, 1.97515e-06, 2.89707e-08, 1.7709e-06, 1.75753e-08, 4.5216e-05, 2.44076e-07, 7.46733e-06, 8.79724e-08
YEYYAC_clean, 3.59805e-06, 4.30478e-08, 0.000206594, 3.75878e-06, 0.00182163, 0.0006138, 1.22189e-05, 9.55322e-07, 0.00181477, 0.000102917, 4.61933e-06, 2.7164e-08
YEZFIU_clean, 3.30185e-06, 3.55184e-08, 3.86076e-05, 7.78608e-07, 0.000216825, 1.51362e-05, 1.29431e-06, 1.42653e-08, 2.68125e-05, 5.49701e-07, 3.61772e-06, 1.97621e-08
YEZKEV_clean, 2.28773e-05, 3.80316e-07, 0.000283891, 1.04099e-06, 7.30247e-06, 5.36805e-08, 4.05713e-06, 2.78562e-08, 0.000180492, 1.0892e-06, 2.06903e-05, 1.37324e-07
YEZKIZ_clean, 2.35005e-05, 2.70887e-07, 0.000303713, 5.28498e-07, 8.89574e-06, 1.33721e-07, 3.98394e-06, 2.46746e-08, 0.000185059, 2.0263e-06, 2.05455e-05, 1.94077e-07
YEZKOF_clean, 1.88508e-05, 2.75432e-07, 0.00019341, 9.23414e-07, 4.33008e-06, 5.17853e-08, 3.41812e-06, 1.78158e-08, 0.000123656, 5.73148e-07, 1.65243e-05, 8.5729e-08
YEZKUL_clean, 3.66562e-05, 2.84245e-07, 0.00021661, 1.20365e-06, 4.85192e-06, 4.02964e-08, 5.18581e-06, 5.04856e-08, 0.000247196, 2.1073e-06, 2.78845e-05, 3.18563e-07
YEZSEC01_clean, 6.57921e-06, 8.96257e-08, 1.88583e-05, 4.69076e-07, 2.35197, 0.815353, 9.63781e-07, 1.32878e-08, 1.99877e-05, 1.06944e-06, 4.32504e-06, 6.21744e-08
YIBMON01_clean, 4.29041e-06, 8.08664e-08, 0.00128401, 1.77688e-05, 0.0469726, 0.00627399, 2.22531e-05, 3.1481e-06, 0.0264934, 0.00193071, 9.57396e-06, 1.03124e-07
YIBMUT_clean, 4.41433e-06, 1.62258e-07, 0.00103095, 4.15098e-06, 0.00558542, 0.00053888, 2.18994e-06, 6.71945e-08, 0.0248204, 0.00441733, 6.20568e-06, 1.24732e-07
YICDAR_clean, 4.25609e-06, 2.6469e-08, 0.000434032, 1.88767e-05, 13.3179, 5.35216, 2.41013e-06, 3.43941e-08, 0.000232034, 7.55971e-06, 4.38254e-06, 2.63908e-08
YICGOI_clean, 2.80386e-05, 9.57882e-07, 0.000552365, 4.37463e-06, 17480.7, 26911.8, 4.57699e-06, 6.78806e-08, 0.000257629, 1.86144e-06, 3.58818e-05, 4.61909e-07
YICREI_clean, 4.2546e-06, 3.24885e-08, 0.000267845, 7.17902e-07, 0.000177401, 3.19974e-05, 1.75604e-06, 1.81088e-08, 0.000160116, 5.83086e-06, 4.6905e-06, 3.03776e-08
YICTUZ_clean, 1.82661e-08, 2.38273e-10, 1.62831, 0.60151, 1.03132e+09, 1.14301e+09, 3.95317, 2.69275, 290915, 177806, 1.07236e-06, 4.69091e-08
YIGFIF_clean, 2.38242e-07, 2.9561e-09, 0.0152427, 0.00350277, 102674, 30788.3, 0.00244563, 0.00182337, 1.44702, 0.906777, 6.66896e-07, 1.87321e-08
YIJYUN_clean, 1.02602e-08, 5.15043e-10, 3.6088e-05, 1.21614e-06, 1.11882, 0.326917, 2.87791e-08, 1.77956e-09, 5.60343e-06, 3.63934e-07, 4.39586e-07, 1.86618e-08
YIKJOT_clean, 5.13989e-06, 8.04189e-08, 1.1396e-05, 5.24924e-08, 2.85305e-05, 3.5359e-06, 1.47125e-06, 1.07211e-08, 1.21385e-05, 2.4433e-08, 5.92054e-06, 7.32876e-08
YIKJUZ_clean, 5.07657e-06, 7.2853e-08, 1.19375e-05, 6.39748e-08, 2.67005e-05, 2.462e-06, 1.47176e-06, 1.57005e-08, 1.26633e-05, 5.9787e-08, 5.90825e-06, 7.66401e-08
YIKLUZ_SL_part, 2.40442e-10, 1.38188e-11, 2.0119e-06, 1.13085e-06, 0.377944, 0.198042, 5.1927e-09, 4.44924e-10, 1.23571e-05, 4.71854e-07, 9.81709e-08, 2.85373e-09
YILJAG_clean, 6.67147e-06, 2.82985e-08, 2.15044e-05, 7.57255e-08, 8.19747e-06, 9.20032e-08, 2.2745e-06, 1.07401e-08, 1.88684e-05, 9.80316e-08, 7.26173e-06, 4.56626e-08
YILJUA_clean, 1.47244e-05, 1.67886e-07, 8.03408e-05, 6.94204e-07, 0.00077699, 0.000676968, 3.62919e-06, 2.86253e-08, 6.83953e-05, 6.34035e-07, 1.38286e-05, 1.09992e-07
YILKAH_clean, 1.55881e-05, 2.17141e-07, 0.000104725, 7.28599e-07, 0.000559001, 0.000103456, 3.87927e-06, 1.37899e-08, 9.95389e-05, 6.09656e-07, 1.49031e-05, 6.86608e-08
YINCEF_clean, 7.72621e-06, 1.05034e-07, 0.000728573, 1.46901e-05, 1.72457, 1.53901, 2.42178e-05, 1.85868e-06, 0.00160186, 8.45647e-05, 1.24804e-05, 1.7492e-07
YINCIJ_clean, 7.82119e-06, 1.95012e-07, 0.00069882, 1.50596e-05, 0.753897, 0.257339, 2.59458e-05, 2.55343e-06, 0.00143911, 7.42639e-05, 1.18271e-05, 1.95444e-07
YINCOP_clean, 7.70947e-06, 1.33521e-07, 0.000997174, 7.26134e-05, 3.35223, 2.25432, 2.0092e-05, 1.04503e-06, 0.00284827, 0.00023644, 1.25043e-05, 2.86512e-07
YINCUV_clean, 1.15562e-05, 2.26617e-07, 0.00413474, 0.000133011, 71.9561, 53.658, 3.46579e-06, 4.84294e-08, 0.00362367, 0.000168553, 1.61498e-05, 2.57387e-07
YINDOQ_clean, 3.83502e-05, 3.48348e-07, 0.00109351, 2.42646e-05, 4856.67, 8388.65, 6.00471e-06, 9.78494e-08, 0.00103734, 4.01067e-05, 4.70305e-05, 3.91886e-07
YINPEQ_clean, 3.54162e-06, 1.37561e-08, 1.18796e-05, 1.116e-07, 8.62722e-05, 2.22917e-05, 1.80348e-06, 1.37795e-08, 1.20702e-05, 1.11479e-07, 3.60358e-06, 1.31944e-08
YINXIE_clean, 3.37216e-06, 2.3786e-08, 0.000113538, 1.34214e-06, 0.0032514, 0.000428623, 1.88893e-06, 5.4294e-08, 8.25065e-05, 1.56742e-06, 3.82243e-06, 4.05416e-08
YIPDOR_clean, 6.75303e-06, 4.00996e-08, 4.10602e-05, 4.05653e-07, 1.79258e-05, 3.97866e-07, 3.22275e-06, 1.80315e-08, 4.1748e-05, 2.37254e-07, 7.44661e-06, 6.62632e-08
YIRHOY_clean, 1.97551e-06, 2.10353e-08, 0.000105429, 4.17789e-06, 0.154721, 0.083544, 6.81374e-07, 1.36757e-08, 0.000112026, 5.97801e-06, 2.49387e-06, 1.87081e-08
YISFEL_clean, 1.99097e-07, 3.21712e-09, 0.0352985, 0.00355855, 264740, 157166, 0.00524093, 0.00221789, 12696.7, 4069.16, 6.7712e-07, 2.02947e-08
YITHIU01_clean, 2.18933e-11, 1.4009e-12, 5.82676e-06, 2.43748e-07, 45217.5, 43348, 8.18539e-07, 2.13301e-07, 0.514628, 0.0859796, 1.68241e-08, 8.81685e-10
YITHIU_clean, 1.48094e-08, 4.581e-10, 1.71704, 0.154094, 9.83239e+11, 4.02826e+11, 4.5496e-05, 6.59384e-06, 82369.7, 31194.8, 2.33596e-07, 1.0369e-08
YITHOA01_clean, 1.01465e-08, 2.5824e-10, 2.0773, 0.236019, 4.18294e+11, 3.04192e+11, 3.24365e-05, 1.05811e-05, 1.16115e+07, 3.10258e+06, 1.9299e-07, 5.19224e-09
YITHOA_clean, 1.45416e-08, 2.64551e-10, 1.59352, 0.354969, 5.16519e+11, 3.25869e+11, 4.66648e-05, 7.62952e-06, 56012.9, 10437.7, 2.36651e-07, 5.21239e-09
YIVNIC_clean, 3.4888e-06, 6.00006e-08, 0.000172776, 1.17721e-06, 0.230844, 0.423111, 1.77565e-05, 2.6889e-06, 0.00817994, 0.000512901, 6.68376e-06, 5.48929e-08
YIVZIO_clean, 5.15075e-06, 3.19936e-08, 0.0291348, 0.00780901, 5.1609e+09, 8.20028e+09, 2.3905e-06, 6.42792e-08, 0.02486, 0.00662507, 4.98142e-06, 1.15763e-08
YIVZOU_clean, 1.56155e-05, 1.09364e-07, 0.0067804, 0.00280057, 1.41457e+06, 1.28994e+06, 4.0896e-06, 4.73991e-08, 0.0048742, 0.00253511, 1.4702e-05, 1.37668e-07
YIWBEN_clean, 2.17634e-05, 3.06329e-07, 0.000609763, 6.32471e-06, 1.36867e-05, 2.67437e-07, 5.86823e-06, 4.00348e-08, 0.000506709, 3.84299e-06, 3.68033e-05, 3.84626e-07
YIWLEV_clean, 3.19853e-07, 1.46547e-09, 3.26054e-06, 7.89598e-09, 9.8433e-07, 4.31062e-09, 3.07439e-06, 5.28023e-08, 1.95622e-05, 7.23985e-07, 4.98182e-07, 2.70916e-09
YIWLIZ_clean, 4.6523e-07, 2.17704e-09, 4.07624e-06, 1.54561e-08, 1.30403e-06, 1.46553e-08, 2.32274e-06, 3.12432e-07, 1.40502e-05, 4.67407e-07, 6.4708e-07, 4.54101e-09
YIWLUL_clean, 8.47888e-07, 6.22382e-09, 4.49283e-06, 1.7384e-08, 1.64766e-06, 3.76653e-08, 4.95272e-07, 5.79141e-09, 3.06217e-06, 1.31138e-08, 1.11802e-06, 2.89308e-09
YIWMEW_clean, 8.85918e-07, 1.91484e-09, 4.49059e-06, 1.54618e-08, 1.99898e-06, 5.75593e-08, 5.12525e-07, 2.29078e-09, 3.12654e-06, 2.0812e-08, 1.13055e-06, 4.56911e-09
YIWMOG_clean, 1.1768e-06, 5.18853e-09, 3.89013e-06, 7.12189e-09, 1.58958e-06, 1.60108e-08, 5.91798e-07, 4.63806e-09, 2.87998e-06, 1.04793e-08, 1.31447e-06, 3.83261e-09
YIWMUM_clean, 1.14585e-06, 5.99936e-09, 4.36371e-06, 8.83585e-09, 1.14363e-06, 8.60125e-09, 5.73763e-07, 3.91026e-09, 2.92686e-06, 1.04171e-08, 1.32809e-06, 3.57478e-09
YIWNAT_clean, 1.15724e-06, 4.74235e-09, 4.17543e-06, 1.51009e-08, 1.14595e-06, 1.01345e-08, 5.789e-07, 1.38455e-09, 2.8626e-06, 6.66119e-09, 1.32504e-06, 6.03484e-09
YIWNIB_clean, 4.55158e-07, 2.95475e-09, 3.44708e-06, 4.75484e-09, 8.7503e-07, 3.71891e-09, 2.37357e-06, 3.06e-07, 1.33442e-05, 4.98041e-07, 6.35416e-07, 4.24993e-09
YIWNOH_clean, 4.59808e-07, 2.32821e-09, 3.72629e-06, 6.10823e-09, 9.34828e-07, 5.34041e-09, 2.59239e-06, 1.57892e-07, 1.39528e-05, 4.07772e-07, 6.47921e-07, 4.96657e-09
YIWPAV_clean, 4.66276e-07, 2.37631e-09, 3.73297e-06, 7.14576e-09, 1.01159e-06, 5.22648e-09, 2.56397e-06, 2.11542e-07, 1.43603e-05, 4.73424e-07, 6.51931e-07, 2.76272e-09
